,oid,ent,sectionId,EP_1,EP_2
972,1,9,9648,9648,9648
973,1,1,9643,9643,9643
974,1,2,9646,9646,9646
975,1,3,9649,9649,9649
976,1,4,9644,9644,9644
977,1,5,9945,9945,9945
978,1,6,9941,9941,9941
979,1,7,9944,9944,9944
980,1,8,9947,9947,9947
981,1,9,9942,9942,9942
982,1,1,9945,9945,9945
983,1,2,9948,9948,9948
984,1,3,9943,9943,9943
985,1,4,9944,9944,9944
986,1,5,9940,9940,9940
987,1,6,9943,9943,9943
988,1,7,9946,9946,9946
989,1,8,9941,9941,9941
990,1,9,9944,9944,9944
991,1,1,9947,9947,9947
992,1,2,9942,9942,9942
993,1,3,9742,9742,9742
994,1,4,9738,9738,9738
995,1,5,9741,9741,9741
996,1,6,9744,9744,9744
997,1,7,9739,9739,9739
998,1,8,9742,9742,9742
999,1,9,9745,9745,9745
1000,1,1,9740,9740,9740
1001,1,2,9540,9540,9540
1002,1,3,9536,9536,9536
1003,1,4,9539,9539,9539
1004,1,5,9542,9542,9542
1005,1,6,9537,9537,9537
1006,1,7,9540,9540,9540
1007,1,8,9543,9543,9543
1008,1,9,9538,9538,9538
1009,1,1,9138,9138,9138
1010,1,2,9134,9134,9134
1011,1,3,9137,9137,9137
1012,1,4,9140,9140,9140
1013,1,5,9135,9135,9135
1014,1,6,9138,9138,9138
1015,1,7,9141,9141,9141
1016,1,8,9136,9136,9136
1017,1,9,8536,8536,8536
1018,1,1,8532,8532,8532
1019,1,2,8535,8535,8535
1020,1,3,8538,8538,8538
1021,1,4,8533,8533,8533
1022,1,5,8536,8536,8536
1023,1,6,8539,8539,8539
1024,1,7,8534,8534,8534
1025,1,8,7934,7934,7934
1026,1,9,7930,7930,7930
1027,1,1,7933,7933,7933
1028,1,2,7936,7936,7936
1029,1,3,7931,7931,7931
1030,1,4,7934,7934,7934
1031,1,5,7937,7937,7937
1032,1,6,7932,7932,7932
1033,1,7,7032,7032,7032
1034,1,8,7028,7028,7028
1035,1,9,7031,7031,7031
1036,1,1,7034,7034,7034
1037,1,2,7029,7029,7029
1038,1,3,7032,7032,7032
1039,1,4,7035,7035,7035
1040,1,5,7030,7030,7030
1041,1,6,6030,6030,6030
1042,1,7,6026,6026,6026
1043,1,8,6029,6029,6029
1044,1,9,6032,6032,6032
1045,1,1,6027,6027,6027
1046,1,2,6030,6030,6030
1047,1,3,6033,6033,6033
1048,1,4,6028,6028,6028
1049,1,5,5128,5128,5128
1050,1,6,5124,5124,5124
1051,1,7,5127,5127,5127
1052,1,8,5130,5130,5130
1053,1,9,5125,5125,5125
1054,1,1,5128,5128,5128
1055,1,2,5131,5131,5131
1056,1,3,5126,5126,5126
1057,1,4,4327,4327,4327
1058,1,5,4323,4323,4323
1059,1,6,4326,4326,4326
1060,1,7,4329,4329,4329
1061,1,8,4324,4324,4324
1062,1,9,4327,4327,4327
1063,1,1,4330,4330,4330
1064,1,2,4325,4325,4325
1065,1,3,3526,3526,3526
1066,1,4,3522,3522,3522
1067,1,5,3525,3525,3525
1068,1,6,3528,3528,3528
1069,1,7,3523,3523,3523
1070,1,8,3526,3526,3526
1071,1,9,3529,3529,3529
1072,1,1,3524,3524,3524
1073,1,2,3327,3327,3327
1074,1,3,3323,3323,3323
1075,1,4,3326,3326,3326
1076,1,5,3329,3329,3329
1077,1,6,3324,3324,3324
1078,1,7,3327,3327,3327
1079,1,8,3330,3330,3330
1080,1,9,3325,3325,3325
1081,1,1,3329,3329,3329
1082,1,2,3325,3325,3325
1083,1,3,3328,3328,3328
1084,1,4,3331,3331,3331
1085,1,5,3326,3326,3326
1086,1,6,3329,3329,3329
1087,1,7,3332,3332,3332
1088,1,8,3327,3327,3327
1089,1,9,3331,3331,3331
1090,1,1,3327,3327,3327
1091,1,2,3330,3330,3330
1092,1,3,3333,3333,3333
1093,1,4,3328,3328,3328
1094,1,5,3331,3331,3331
1095,1,6,3334,3334,3334
1096,1,7,3329,3329,3329
1097,1,8,3735,3735,3735
1098,1,9,3731,3731,3731
1099,1,1,3734,3734,3734
1100,1,2,3737,3737,3737
1101,1,3,3732,3732,3732
1102,1,4,3735,3735,3735
1103,1,5,3738,3738,3738
1104,1,6,3733,3733,3733
1105,1,7,4339,4339,4339
1106,1,8,4335,4335,4335
1107,1,9,4338,4338,4338
1108,1,1,4341,4341,4341
1109,1,2,4336,4336,4336
1110,1,3,4339,4339,4339
1111,1,4,4342,4342,4342
1112,1,5,4337,4337,4337
1113,1,6,5142,5142,5142
1114,1,7,5138,5138,5138
1115,1,8,5141,5141,5141
1116,1,9,5144,5144,5144
1117,1,1,5139,5139,5139
1118,1,2,5142,5142,5142
1119,1,3,5145,5145,5145
1120,1,4,5140,5140,5140
1121,1,5,5846,5846,5846
1122,1,6,5842,5842,5842
1123,1,7,5845,5845,5845
1124,1,8,5848,5848,5848
1125,1,9,5843,5843,5843
1126,1,1,5846,5846,5846
1127,1,2,5849,5849,5849
1128,1,3,5844,5844,5844
1129,1,4,6649,6649,6649
1130,1,5,6645,6645,6645
1131,1,6,6648,6648,6648
1132,1,7,6651,6651,6651
1133,1,8,6646,6646,6646
1134,1,9,6649,6649,6649
1135,1,1,6652,6652,6652
1136,1,2,6647,6647,6647
1137,1,3,7551,7551,7551
1138,1,4,7547,7547,7547
1139,1,5,7550,7550,7550
1140,1,6,7553,7553,7553
1141,1,7,7548,7548,7548
1142,1,8,7551,7551,7551
1143,1,9,7554,7554,7554
1144,1,1,7549,7549,7549
1145,1,2,8253,8253,8253
1146,1,3,8249,8249,8249
1147,1,4,8252,8252,8252
1148,1,5,8255,8255,8255
1149,1,6,8250,8250,8250
1150,1,7,8253,8253,8253
1151,1,8,8256,8256,8256
1152,1,9,8251,8251,8251
1153,1,1,8653,8653,8653
1154,1,2,8649,8649,8649
1155,1,3,8652,8652,8652
1156,1,4,8655,8655,8655
1157,1,5,8650,8650,8650
1158,1,6,8653,8653,8653
1159,1,7,8656,8656,8656
1160,1,8,8651,8651,8651
1161,1,9,8752,8752,8752
1162,1,1,8748,8748,8748
1163,1,2,8751,8751,8751
1164,1,3,8754,8754,8754
1165,1,4,8749,8749,8749
1166,1,5,8752,8752,8752
1167,1,6,8755,8755,8755
1168,1,7,8750,8750,8750
1169,1,8,8751,8751,8751
1170,1,9,8747,8747,8747
1171,1,1,8750,8750,8750
1172,1,2,8753,8753,8753
1173,1,3,8748,8748,8748
1174,1,4,8751,8751,8751
1175,1,5,8754,8754,8754
1176,1,6,8749,8749,8749
1177,1,7,8550,8550,8550
1178,1,8,8546,8546,8546
1179,1,9,8549,8549,8549
1180,1,1,8552,8552,8552
1181,1,2,8547,8547,8547
1182,1,3,8550,8550,8550
1183,1,4,8553,8553,8553
1184,1,5,8548,8548,8548
1185,1,6,8248,8248,8248
1186,1,7,8244,8244,8244
1187,1,8,8247,8247,8247
1188,1,9,8250,8250,8250
1189,1,1,8245,8245,8245
1190,1,2,8248,8248,8248
1191,1,3,8251,8251,8251
1192,1,4,8246,8246,8246
1193,1,5,7545,7545,7545
1194,1,6,7541,7541,7541
1195,1,7,7544,7544,7540
1196,1,8,7547,7547,7547
1197,1,9,7542,7542,7542
1198,1,1,7545,7545,7545
1199,1,2,7548,7548,7548
1200,1,3,7543,7543,7543
1201,1,4,6843,6843,6843
1202,1,5,6839,6839,6839
1203,1,6,6842,6842,6842
1204,1,7,6845,6845,6845
1205,1,8,6840,6840,6840
1206,1,9,6843,6843,6843
1207,1,1,6846,6846,6846
1208,1,2,6841,6841,6841
1209,1,3,6141,6141,6141
1210,1,4,6137,6137,6137
1211,1,5,6140,6140,6140
1212,1,6,6143,6143,6143
1213,1,7,6138,6138,6138
1214,1,8,6141,6141,6141
1215,1,9,6144,6144,6144
1216,1,1,6139,6139,6139
1217,1,2,5440,5440,5440
1218,1,3,5436,5436,5436
1219,1,4,5439,5439,5439
1220,1,5,5442,5442,5442
1221,1,6,5437,5437,5437
1222,1,7,5440,5440,5440
1223,1,8,5443,5443,5443
1224,1,9,5438,5438,5438
1225,1,1,4940,4940,4940
1226,1,2,4936,4936,4936
1227,1,3,4939,4939,4939
1228,1,4,4942,4942,4942
1229,1,5,4937,4937,4937
1230,1,6,4940,4940,4940
1231,1,7,4943,4943,4943
1232,1,8,4938,4938,4938
1233,1,9,4640,4640,4640
1234,1,1,4636,4636,4636
1235,1,2,4639,4639,4639
1236,1,3,4642,4642,4642
1237,1,4,4637,4637,4637
1238,1,5,4640,4640,4640
1239,1,6,4643,4643,4643
1240,1,7,4638,4638,4638
1241,1,8,4441,4441,4441
1242,1,9,4437,4437,4437
1243,1,1,4440,4440,4440
1244,1,2,4443,4443,4443
1245,1,3,4438,4438,4438
1246,1,4,4441,4441,4441
1247,1,5,4444,4444,4444
1248,1,6,4439,4439,4439
1249,1,7,4443,4443,4443
1250,1,8,4439,4439,4439
1251,1,9,4442,4442,4442
1252,1,1,4445,4445,4445
1253,1,2,4440,4440,4440
1254,1,3,4443,4443,4443
1255,1,4,4446,4446,4446
1256,1,5,4441,4441,4441
1257,1,6,4745,4745,4745
1258,1,7,4741,4741,4741
1259,1,8,4744,4744,4744
1260,1,9,4747,4747,4747
1261,1,1,4742,4742,4742
1262,1,2,4745,4745,4745
1263,1,3,4748,4748,4748
1264,1,4,4743,4743,4743
1265,1,5,5148,5148,5148
1266,1,6,5144,5144,5144
1267,1,7,5147,5147,5147
1268,1,8,5150,5150,5150
1269,1,9,5145,5145,5145
1270,1,1,5148,5148,5148
1271,1,2,5151,5151,5151
1272,1,3,5146,5146,5146
1273,1,4,5752,5853,5752
1274,1,5,5748,5748,5748
1275,1,6,5751,5751,5751
1276,1,7,5754,5754,5754
1277,1,8,5749,5749,5749
1278,1,9,5752,5752,5752
1279,1,1,5755,5755,5755
1280,1,2,5750,5750,5750
1281,1,3,6456,6456,6456
1282,1,4,6452,6452,6452
1283,1,5,6455,6455,6455
1284,1,6,6458,6458,6458
1285,1,7,6453,6453,6453
1286,1,8,6456,6456,6456
1287,1,9,6459,6459,6459
1288,1,1,6454,6454,6454
1289,1,2,7159,7159,7159
1290,1,3,7155,7155,7155
1291,1,4,7158,7158,7158
1292,1,5,7161,7161,7161
1293,1,6,7156,7156,7156
1294,1,7,7159,7159,7159
1295,1,8,7162,7162,7162
1296,1,9,7157,7154,7157
1297,1,1,7962,7962,7962
1298,1,2,7958,7958,7958
1299,1,3,7961,7961,7961
1300,1,4,7964,7964,7964
1301,1,5,7959,7959,7959
1302,1,6,7962,7962,7962
1303,1,7,7965,7965,7965
1304,1,8,7960,7960,7960
1305,1,9,8563,8563,8563
1306,1,1,8559,8559,8559
1307,1,2,8562,8562,8562
1308,1,3,8565,8565,8565
1309,1,4,8560,8560,8560
1310,1,5,8563,8563,8563
1311,1,6,8566,8566,8566
1312,1,7,8561,8561,8561
1313,1,8,8864,8864,8864
1314,1,9,8860,8860,8860
1315,1,1,8863,8863,8863
1316,1,2,8866,8866,8866
1317,1,3,8861,8861,8861
1318,1,4,8864,8864,8864
1319,1,5,8867,8867,8867
1320,1,6,8862,8862,8862
1321,1,7,8964,8964,8964
1322,1,8,8960,8960,8960
1323,1,9,8963,8963,8963
1324,1,1,8966,8966,8966
1325,1,2,8961,8961,8961
1326,1,3,8964,8964,8964
1327,1,4,8967,8967,8967
1328,1,5,8962,8962,8962
1329,1,6,8963,8963,8963
1330,1,7,8959,8959,8959
1331,1,8,8962,8962,8962
1332,1,9,8965,8965,8965
1333,1,1,8960,8960,8960
1334,1,2,8963,8963,8963
1335,1,3,8966,8966,8966
1336,1,4,8961,8961,8961
1337,1,5,8662,8662,8662
1338,1,6,8658,8658,8658
1339,1,7,8661,8661,8661
1340,1,8,8664,8664,8664
1341,1,9,8659,8659,8659
1342,1,1,8662,8662,8662
1343,1,2,8665,8665,8665
1344,1,3,8660,8660,8660
1345,1,4,8260,8260,8260
1346,1,5,8256,8256,8256
1347,1,6,8259,8259,8259
1348,1,7,8262,8262,8262
1349,1,8,8257,8257,8257
1350,1,9,8260,8260,8260
1351,1,1,8263,8263,8263
1352,1,2,8258,8258,8258
1353,1,3,7658,7658,7658
1354,1,4,7654,7654,7654
1355,1,5,7657,7657,7657
1356,1,6,7660,7660,7660
1357,1,7,7655,7655,7655
1358,1,8,7658,7658,7658
1359,1,9,7661,7661,7661
1360,1,1,7656,7656,7656
1361,1,2,7156,7156,7156
1362,1,3,7152,7152,7152
1363,1,4,7155,7155,7155
1364,1,5,7158,7158,7158
1365,1,6,7153,7153,7153
1366,1,7,7156,7156,7156
1367,1,8,7159,7159,7159
1368,1,9,7154,7154,7154
1369,1,1,6454,6454,6454
1370,1,2,6450,6450,6450
1371,1,3,6453,6453,6453
1372,1,4,6456,6456,6456
1373,1,5,6451,6451,6451
1374,1,6,6454,6454,6454
1375,1,7,6457,6457,6457
1376,1,8,6452,6452,6452
1377,1,9,5853,5853,5853
1378,1,1,5849,5849,5849
1379,1,2,5852,5852,5852
1380,1,3,5855,5855,5855
1381,1,4,5850,5850,5850
1382,1,5,5853,5853,5853
1383,1,6,5856,5856,5856
1384,1,7,5851,5851,5851
1385,1,8,5553,5553,5553
1386,1,9,5549,5549,5549
1387,1,1,5552,5552,5552
1388,1,2,5555,5555,5555
1389,1,3,5550,5550,5550
1390,1,4,5553,5553,5553
1391,1,5,5556,5556,5556
1392,1,6,5551,5551,5551
1393,1,7,5453,5453,5453
1394,1,8,5449,5449,5449
1395,1,9,5452,5452,5452
1396,1,1,5455,5455,5455
1397,1,2,5450,5450,5450
1398,1,3,5453,5453,5453
1399,1,4,5456,5456,5456
1400,1,5,5451,5451,5451
1401,1,6,5454,5454,5454
1402,1,7,5450,5450,5450
1403,1,8,5453,5453,5453
1404,1,9,5456,5456,5456
1405,1,1,5451,5451,5451
1406,1,2,5454,5454,5454
1407,1,3,5457,5457,5457
1408,1,4,5452,5452,5452
1409,1,5,5557,5557,5557
1410,1,6,5553,5553,5553
1411,1,7,5556,5556,5556
1412,1,8,5559,5559,5559
1413,1,9,5554,5554,5554
1414,1,1,5557,5557,5557
1415,1,2,5560,5560,5560
1416,1,3,5555,5555,5555
1417,1,4,5860,5860,5860
1418,1,5,5856,5856,5856
1419,1,6,5859,5859,5859
1420,1,7,5862,5862,5862
1421,1,8,5857,5857,5857
1422,1,9,5860,5860,5860
1423,1,1,5863,5863,5863
1424,1,2,5858,5858,5858
1425,1,3,6464,6464,6464
1426,1,4,6460,6460,6460
1427,1,5,6463,6463,6463
1428,1,6,6466,6466,6466
1429,1,7,6461,6461,6461
1430,1,8,6464,6464,6464
1431,1,9,6467,6467,6467
1432,1,1,6462,6462,6462
1433,1,2,7167,7167,7167
1434,1,3,7163,7163,7163
1435,1,4,7166,7166,7166
1436,1,5,7169,7169,7169
1437,1,6,7164,7164,7164
1438,1,7,7167,7167,7167
1439,1,8,7170,7170,7170
1440,1,9,7165,7165,7165
1441,1,1,7870,7870,7870
1442,1,2,7866,7866,7866
1443,1,3,7869,7869,7869
1444,1,4,7872,7872,7872
1445,1,5,7867,7867,7867
1446,1,6,7870,7870,7870
1447,1,7,7873,7873,7873
1448,1,8,7868,7868,7868
1449,1,9,8573,8573,8573
1450,1,1,8569,8569,8569
1451,1,2,8572,8572,8572
1452,1,3,8575,8575,8575
1453,1,4,8570,8570,8570
1454,1,5,8573,8573,8573
1455,1,6,8576,8576,8576
1456,1,7,8571,8571,8571
1457,1,8,9075,9075,9075
1458,1,9,9071,9071,9071
1459,1,1,9074,9074,9074
1460,1,2,9077,9077,9077
1461,1,3,9072,9072,9072
1462,1,4,9075,9075,9075
1463,1,5,9078,9078,9078
1464,1,6,9073,9073,9073
1465,1,7,9376,9376,9376
1466,1,8,9372,9372,9372
1467,1,9,9375,9375,9375
1468,1,1,9378,9378,9378
1469,1,2,9373,9373,9373
1470,1,3,9376,9376,9376
1471,1,4,9379,9379,9379
1472,1,5,9374,9374,9374
1473,1,6,9375,9375,9375
1474,1,7,9371,9371,9371
1475,1,8,9374,9374,9374
1476,1,9,9377,9377,9377
1477,1,1,9372,9372,9372
1478,1,2,9375,9375,9375
1479,1,3,9378,9378,9378
1480,1,4,9373,9373,9373
1481,1,5,9274,9274,9274
1482,1,6,9270,9270,9270
1483,1,7,9273,9273,9273
1484,1,8,9276,9276,9276
1485,1,9,9271,9271,9271
1486,1,1,9274,9274,9274
1487,1,2,9277,9277,9277
1488,1,3,9272,9272,9272
1489,1,4,8972,8972,8972
1490,1,5,8968,8968,8968
1491,1,6,8971,8971,8971
1492,1,7,8974,8974,8974
1493,1,8,8969,8969,8969
1494,1,9,8972,8972,8972
1495,1,1,8975,8975,8975
1496,1,2,8970,8970,8970
1497,1,3,8470,8470,8470
1498,1,4,8466,8466,8466
1499,1,5,8469,8469,8469
1500,1,6,8472,8472,8472
1501,1,7,8467,8467,8467
1502,1,8,8470,8470,8470
1503,1,9,8473,8473,8473
1504,1,1,8468,8468,8468
1505,1,2,7968,7968,7968
1506,1,3,7964,7964,7964
1507,1,4,7967,7967,7967
1508,1,5,7970,7970,7970
1509,1,6,7965,7965,7965
1510,1,7,7968,7968,7968
1511,1,8,7971,7971,7971
1512,1,9,7966,7966,7966
1513,1,1,7366,7366,7366
1514,1,2,7362,7362,7362
1515,1,3,7365,7365,7365
1516,1,4,7368,7368,7368
1517,1,5,7363,7363,7363
1518,1,6,7366,7366,7366
1519,1,7,7369,7369,7369
1520,1,8,7364,7364,7364
1521,1,9,6766,6766,6766
1522,1,1,6762,6762,6762
1523,1,2,6765,6765,6765
1524,1,3,6768,6768,6768
1525,1,4,6763,6763,6763
1526,1,5,6766,6766,6766
1527,1,6,6769,6769,6769
1528,1,7,6764,6764,6764
1529,1,8,6466,6466,6466
1530,1,9,6462,6462,6462
1531,1,1,6465,6465,6465
1532,1,2,6468,6468,6468
1533,1,3,6463,6463,6463
1534,1,4,6466,6466,6466
1535,1,5,6469,6469,6469
1536,1,6,6464,6464,6464
1537,1,7,6366,6366,6366
1538,1,8,6362,6362,6362
1539,1,9,6365,6365,6365
1540,1,1,6368,6368,6368
1541,1,2,6363,6363,6363
1542,1,3,6366,6366,6366
1543,1,4,6369,6369,6369
1544,1,5,6364,6364,6364
1545,1,6,6267,6267,6267
1546,1,7,6263,6263,6263
1547,1,8,6266,6266,6266
1548,1,9,6269,6269,6269
1549,1,1,6264,6264,6264
1550,1,2,6267,6267,6267
1551,1,3,6270,6270,6270
1552,1,4,6265,6265,6265
1553,1,5,6569,6569,6569
1554,1,6,6565,6565,6565
1555,1,7,6568,6568,6568
1556,1,8,6571,6571,6571
1557,1,9,6566,6566,6566
1558,1,1,6569,6569,6569
1559,1,2,6572,6572,6572
1560,1,3,6567,6567,6567
1561,1,4,6972,6972,6972
1562,1,5,6968,6968,6968
1563,1,6,6971,6971,6971
1564,1,7,6974,6974,6974
1565,1,8,6969,6969,6969
1566,1,9,6972,6972,6972
1567,1,1,6975,6975,6975
1568,1,2,6970,6970,6970
1569,1,3,7575,7575,7575
1570,1,4,7571,7571,7571
1571,1,5,7574,7574,7574
1572,1,6,7577,7577,7577
1573,1,7,7572,7572,7572
1574,1,8,7575,7575,7575
1575,1,9,7578,7578,7578
1576,1,1,7573,7573,7573
1577,1,2,8078,8078,8078
1578,1,3,8074,8074,8074
1579,1,4,8077,8077,8077
1580,1,5,8080,8080,8080
1581,1,6,8075,8075,8075
1582,1,7,8078,8078,8078
1583,1,8,8081,8081,8081
1584,1,9,8076,8076,8076
1585,1,1,8581,8581,8581
1586,1,2,8577,8577,8577
1587,1,3,8580,8580,8580
1588,1,4,8583,8583,8583
1589,1,5,8578,8578,8578
1590,1,6,8581,8581,8581
1591,1,7,8584,8584,8584
1592,1,8,8579,8579,8579
1593,1,9,8983,8983,8983
1594,1,1,8979,8979,8979
1595,1,2,8982,8982,8982
1596,1,3,8985,8985,8985
1597,1,4,8980,8980,8980
1598,1,5,8983,8983,8983
1599,1,6,8986,8986,8986
1600,1,7,8981,8981,8981
1601,1,8,9183,9183,9183
1602,1,9,9179,9179,9179
1603,1,1,9182,9182,9182
1604,1,2,9185,9185,9185
1605,1,3,9180,9180,9180
1606,1,4,9183,9183,9183
1607,1,5,9186,9186,9186
1608,1,6,9181,9181,9181
1609,1,7,9283,9283,9283
1610,1,8,9279,9279,9279
1611,1,9,9282,9282,9282
1612,1,1,9285,9285,9285
1613,1,2,9280,9280,9280
1614,1,3,9283,9283,9283
1615,1,4,9286,9286,9286
1616,1,5,9281,9281,9281
1617,1,6,9283,9283,9283
1618,1,7,9279,9279,9279
1619,1,8,9282,9282,9282
1620,1,9,9285,9285,9285
1621,1,1,9280,9280,9280
1622,1,2,9283,9283,9283
1623,1,3,9286,9286,9286
1624,1,4,9281,9281,9281
1625,1,5,9282,9282,9282
1626,1,6,9278,9278,9278
1627,1,7,9281,9281,9281
1628,1,8,9284,9284,9284
1629,1,9,9279,9279,9279
1630,1,1,9282,9282,9282
1631,1,2,9285,9285,9285
1632,1,3,9280,9280,9280
1633,1,4,9081,9081,9081
1634,1,5,9077,9077,9077
1635,1,6,9080,9080,9080
1636,1,7,9083,9083,9083
1637,1,8,9078,9078,9078
1638,1,9,9081,9081,9081
1639,1,1,9084,9084,9084
1640,1,2,9079,9079,9079
1641,1,3,8679,8679,8679
1642,1,4,8675,8675,8675
1643,1,5,8678,8678,8678
1644,1,6,8681,8681,8681
1645,1,7,8676,8676,8676
1646,1,8,8679,8679,8679
1647,1,9,8682,8682,8682
1648,1,1,8677,8677,8677
1649,1,2,8278,8278,8278
1650,1,3,8274,8274,8274
1651,1,4,8277,8277,8277
1652,1,5,8280,8280,8280
1653,1,6,8275,8275,8275
1654,1,7,8278,8278,8278
1655,1,8,8281,8281,8281
1656,1,9,8276,8276,8276
1657,1,1,7777,7777,7777
1658,1,2,7773,7773,7773
1659,1,3,7776,7776,7776
1660,1,4,7779,7779,7779
1661,1,5,7774,7774,7774
1662,1,6,7777,7777,7777
1663,1,7,7780,7780,7780
1664,1,8,7775,7775,7775
1665,1,9,7576,7576,7576
1666,1,1,7572,7572,7572
1667,1,2,7575,7575,7575
1668,1,3,7578,7578,7578
1669,1,4,7573,7573,7573
1670,1,5,7576,7576,7576
1671,1,6,7579,7579,7579
1672,1,7,7574,7574,7574
1673,1,8,7376,7376,7376
1674,1,9,7372,7372,7372
1675,1,1,7375,7375,7375
1676,1,2,7378,7378,7378
1677,1,3,7373,7373,7373
1678,1,4,7376,7376,7376
1679,1,5,7379,7379,7379
1680,1,6,7374,7374,7374
1681,1,7,7377,7377,7377
1682,1,8,7373,7373,7373
1683,1,9,7376,7376,7376
1684,1,1,7379,7379,7379
1685,1,2,7374,7374,7374
1686,1,3,7377,7377,7377
1687,1,4,7380,7380,7380
1688,1,5,7375,7375,7375
1689,1,6,7479,7479,7479
1690,1,7,7475,7475,7475
1691,1,8,7478,7478,7478
1692,1,9,7481,7481,7481
1693,1,1,7476,7476,7476
1694,1,2,7479,7479,7479
1695,1,3,7482,7482,7482
1696,1,4,7477,7477,7477
1697,1,5,7683,7683,7683
1698,1,6,7679,7679,7679
1699,1,7,7682,7682,7682
1700,1,8,7685,7685,7685
1701,1,9,7680,7680,7680
1702,1,1,7683,7683,7683
1703,1,2,7686,7686,7686
1704,1,3,7681,7681,7681
1705,1,4,8187,8187,8187
1706,1,5,8183,8183,8183
1707,1,6,8186,8186,8186
1708,1,7,8189,8189,8189
1709,1,8,8184,8184,8184
1710,1,9,8187,8187,8187
1711,1,1,8190,8190,8190
1712,1,2,8185,8185,8185
1713,1,3,8590,8590,8590
1714,1,4,8586,8586,8586
1715,1,5,8589,8589,8589
1716,1,6,8592,8592,8592
1717,1,7,8587,8587,8587
1718,1,8,8590,8590,8590
1719,1,9,8593,8593,8593
1720,1,1,8588,8588,8588
1721,1,2,9093,9093,9093
1722,1,3,9089,9089,9089
1723,1,4,9092,9092,9092
1724,1,5,9095,9095,9095
1725,1,6,9090,9090,9090
1726,1,7,9093,9093,9093
1727,1,8,9096,9096,9096
1728,1,9,9091,9091,9091
1729,1,1,9395,9395,9395
1730,1,2,9391,9391,9391
1731,1,3,9394,9394,9394
1732,1,4,9397,9397,9397
1733,1,5,9392,9392,9392
1734,1,6,9395,9395,9395
1735,1,7,9398,9398,9398
1736,1,8,9393,9393,9393
1737,1,9,9496,9496,9496
1738,1,1,9492,9492,9492
1739,1,2,9495,9495,9495
1740,1,3,9498,9498,9498
1741,1,4,9493,9493,9493
1742,1,5,9496,9496,9496
1743,1,6,9499,9499,9499
1744,1,7,9494,9494,9494
1745,1,8,9496,9496,9496
1746,1,9,9492,9492,9492
1747,1,1,9495,9495,9495
1748,1,2,9498,9498,9498
1749,1,3,9493,9493,9493
1750,1,4,9496,9496,9496
1751,1,5,9499,9499,9499
1752,1,6,9494,9494,9494
1753,1,7,9495,9495,9495
1754,1,8,9491,9491,9491
1755,1,9,9494,9494,9494
1756,1,1,9497,9497,9497
1757,1,2,9492,9492,9492
1758,1,3,9495,9495,9495
1759,1,4,9498,9498,9498
1760,1,5,9493,9493,9493
1761,1,6,9295,9295,9295
1762,1,7,9291,9291,9291
1763,1,8,9294,9294,9294
1764,1,9,9297,9297,9297
1765,1,1,9292,9292,9292
1766,1,2,9295,9295,9295
1767,1,3,9298,9298,9298
1768,1,4,9293,9293,9293
1769,1,5,8994,8994,8994
1770,1,6,8990,8990,8990
1771,1,7,8993,8993,8993
1772,1,8,8996,8996,8996
1773,1,9,8991,8991,8991
1774,1,1,8994,8994,8994
1775,1,2,8997,8997,8997
1776,1,3,8992,8992,8992
1777,1,4,8694,8694,8694
1778,1,5,8690,8690,8690
1779,1,6,8693,8693,8693
1780,1,7,8696,8696,8696
1781,1,8,8691,8691,8691
1782,1,9,8694,8694,8694
1783,1,1,8697,8697,8697
1784,1,2,8692,8692,8692
1785,1,3,8494,8494,8494
1786,1,4,8490,8490,8490
1787,1,5,8493,8493,8493
1788,1,6,8496,8496,8496
1789,1,7,8491,8491,8491
1790,1,8,8494,8494,8494
1791,1,9,8497,8497,8497
1792,1,1,8492,8492,8492
1793,1,2,8394,8394,8394
1794,1,3,8390,8390,8390
1795,1,4,8393,8393,8393
1796,1,5,8396,8396,8396
1797,1,6,8391,8391,8391
1798,1,7,8394,8394,8394
1799,1,8,8397,8397,8397
1800,1,9,8392,8392,8392
1801,1,1,8294,8294,8294
1802,1,2,8290,8290,8290
1803,1,3,8293,8293,8293
1804,1,4,8296,8296,8296
1805,1,5,8291,8291,8291
1806,1,6,8294,8294,8294
1807,1,7,8297,8297,8297
1808,1,8,8292,8292,8292
1809,1,9,8295,8295,8295
1810,1,1,8291,8291,8291
1811,1,2,8294,8294,8294
1812,1,3,8297,8297,8297
1813,1,4,8292,8292,8292
1814,1,5,8295,8295,8295
1815,1,6,8298,8298,8298
1816,1,7,8293,8293,8293
1817,1,8,8296,8296,8296
1818,1,9,8292,8292,8292
1819,1,1,8295,8295,8295
1820,1,2,8298,8298,8298
1821,1,3,8293,8293,8293
1822,1,4,8296,8296,8296
1823,1,5,8299,8299,8299
1824,1,6,8294,8294,8294
1825,1,7,8299,8299,8299
1826,1,8,8295,8295,8295
1827,1,9,8298,8298,8298
1828,1,1,8301,8301,8301
1829,1,2,8296,8296,8296
1830,1,3,8299,8299,8299
1831,1,4,8302,8302,8302
1832,1,5,8297,8297,8297
1833,1,6,8297,8297,8297
1834,1,7,8297,8297,8297
1835,1,8,8297,8297,8297
1836,1,9,8297,8297,8297
